userid,id
23354,15515259
23354,15515306
893,15515314
81053,15515355
134861,15515363
57611,15515366
23354,15515368
29407,15515379
45685,15515405
24109,15515415
60761,15515418
6309,15515432
15053,15528293
57611,15528295
17034,15528298
46039,15528306
11569,15528319
35092,15528327
74865,15528354
111783,15528386
59730,15528450
18049,15528454
8047,15528508
38065,15528514
5865,15528530
81053,15528554
5314,15528564
18049,15528566
34537,15528622
18049,15528642
2660,15528649
34537,15528660
119549,15528672
18049,15528686
68304,15528690
34537,15528691
104790,15506024
106224,15506063
86421,15506079
82548,15506082
1583,15506092
22656,15506106
41655,15506113
65863,15506135
73120,15506138
79125,15506152
36545,15506179
73120,15506182
73120,15506185
9406,15506193
118096,15506231
64904,15506232
9406,15506258
119477,15506306
76337,15506308
135683,15506309
1583,15506319
76337,15506330
9950,15506342
44853,15506345
12860,15506346
76337,15506347
106224,15506350
56761,15506358
16406,15506366
75103,15506371
16800,15506374
142434,15506380
118068,15506384
36545,15506394
9406,15506407
75103,15506419
100297,15506428
19750,15506435
138772,15506444
2486,15506449
56761,15506462
66167,15506470
3737,15506472
1583,15506474
50711,15506483
135786,15506484
106224,15506517
100297,15506535
16241,15506536
41071,15506539
9453,15506547
18688,15506567
18688,15506589
44853,15506598
105264,15506606
1583,15506611
1583,15506636
105672,15506643
30007,15506645
18688,15506652
65990,15506656
107625,15506665
94656,15506672
138772,15506677
44853,15506681
130211,15506691
93394,15506696
8454,15506719
100297,15506731
104790,15506743
110426,15506746
105672,15506748
138772,15506749
118068,15506767
30007,15506771
122139,15506785
105224,15506787
105672,15506810
74757,15506862
90042,15506875
30007,15506887
9505,15506906
45066,15506912
22404,15506932
75103,15506958
100912,15506962
139692,15506970
116614,15506982
9406,15506990
113197,15506995
2548,15507002
122139,15507028
116614,15507032
3043,15507042
76674,15507044
110707,15507052
113197,15507058
9406,15507060
55053,15507094
124119,15507097
30007,15507099
109069,15507132
76337,15507147
139010,15507165
23354,15507169
1621,15507171
1583,15507177
27482,15507181
48503,15507191
139010,15507209
128035,15507218
1035,15507229
95245,15507233
95245,15507251
31610,15507253
1583,15507259
1053,15507278
8155,15507284
93961,15507287
30433,15507298
12960,15507303
30007,15507315
1583,15507326
118068,15507333
56837,15507341
645,15507342
118068,15507350
1583,15507351
59501,15507364
30007,15507375
86421,15507379
65863,15507407
44317,15507417
66945,15507425
110707,15507430
56761,15507431
75103,15507438
5987,15507440
76263,15507452
582,15507476
2548,15507478
115145,15507481
59501,15507504
131242,15507516
3767,15507540
21640,15507544
66945,15507545
21134,15507603
62623,15507623
582,15507626
7277,15507629
1583,15507634
105929,15507676
118068,15507682
49107,15507683
121016,15507685
16668,15507690
76337,15507714
1583,15507746
65863,15507795
118068,15507798
82294,15507803
14357,15507809
121016,15507831
30440,15507839
129585,15507842
23897,15507855
44853,15507872
63225,15521320
109919,15521336
118091,15521359
9475,15521400
104223,15521406
115145,15521417
65990,15521433
131818,15521445
12711,15521454
17034,15521493
79125,15521494
106224,15521506
65990,15521507
49925,15521519
43959,15521537
137474,15521587
88932,15521595
65990,15521598
3032,15521611
78667,15521638
104891,15521662
15541,15521673
3333,15521685
71141,15521694
36305,15521708
44852,15521733
89941,15521788
118068,15521829
8205,15521833
89941,15521844
44852,15521856
93944,15521864
41655,15521866
44852,15521876
9833,15521892
83444,15521893
17034,15521905
127059,15521921
127059,15521929
91130,15521930
115145,15521936
41116,15521996
36305,15522023
72437,15522040
5620,15522052
16511,15522067
118068,15522096
44852,15522108
118068,15522114
65990,15522119
127059,15522133
41169,15522139
108518,15522143
106224,15522157
5620,15522159
65990,15522170
118068,15522176
107660,15522180
106224,15522185
118068,15522201
504,15522214
12178,15522225
36305,15522226
75103,15522229
122718,15522238
31582,15522243
118068,15522244
122718,15522259
24218,15522266
106224,15522270
19563,15522284
5620,15522290
5620,15522332
43959,15522359
17034,15522375
16480,15522411
65863,15522412
75103,15522424
82320,15522465
5008,15522478
81053,15522497
75103,15522508
43217,15522511
85785,15522518
43217,15522527
67381,15522536
15529,15522537
43217,15522544
67381,15522554
65863,15522555
82548,15522558
82548,15522598
19799,15522606
43959,15522612
82548,15522623
5620,15522625
106224,15522650
106224,15522656
115145,15522658
75103,15522667
10192,15522668
2660,15522672
52273,15522673
504,15522682
75103,15522686
23354,15522690
1175,15522701
82548,15522718
23354,15522723
115145,15522731
60761,15522736
23649,15522737
4279,15522739
5620,15522764
2548,15522775
67381,15522778
115145,15522781
52273,15522803
32502,15522807
32502,15522809
75103,15522821
1053,15522840
86989,15522858
86989,15522884
119527,15522886
10659,15522901
43959,15522902
117278,15522922
38696,15522927
110933,15522957
19212,15522978
39992,15522980
39992,15522990
54364,15522997
110933,15523025
126306,15523035
31818,15523056
21981,15523076
80274,15535772
69993,15535782
68287,15535783
141172,15535793
82320,15535799
4668,15535802
1583,15535806
118068,15535816
141172,15535843
81179,15535856
3737,15535871
33213,15535874
26396,15535890
18157,15535898
41704,15535916
82320,15535928
82320,15535948
18157,15535955
1583,15535958
3737,15535964
90648,15535974
74152,15535991
17034,15536014
82320,15536020
1088,15536028
130580,15536068
65990,15536071
82548,15536073
95735,15536077
140719,15536086
65990,15536094
3737,15536096
82320,15536100
115145,15536106
32908,15504223
29680,15504224
50969,15504229
61164,15504232
34942,15504234
5987,15504236
128421,15504248
121993,15504253
67381,15504257
50776,15504272
25844,15504320
82208,15504325
34942,15504346
16007,15504358
32908,15504369
50969,15504410
50776,15504428
110762,15504450
45668,15504476
25507,15504477
77335,15504479
133910,15504481
141172,15504484
23528,15504492
141172,15504499
110762,15504503
87596,15504510
13302,15504541
12579,15504557
10026,15504565
6568,15504567
80002,15504568
4933,15504575
138772,15504577
109618,15504582
23478,15504588
70365,15504604
23478,15504615
40521,15504622
1016,15504624
34942,15504629
20654,15504655
57695,15504668
5620,15504673
61164,15504674
85309,15504682
12579,15504683
70365,15504684
20938,15504709
5987,15504736
50969,15504737
13302,15504744
5620,15504753
118065,15504775
40521,15504779
6309,15504792
14357,15504827
129164,15504828
105741,15504831
92546,15504846
7412,15504859
5987,15504860
104223,15504871
138772,15504904
12579,15504943
23528,15504955
116614,15504963
82548,15504969
59501,15504985
5620,15505000
112079,15505001
59501,15505006
73509,15505016
21981,15505020
83678,15505023
12579,15505026
116614,15505034
81053,15505035
16800,15505041
16800,15505047
82548,15505054
419,15505062
113858,15505071
112079,15505089
86421,15505107
36565,15505109
112079,15505123
7116,15505147
86421,15505169
104223,15505176
128967,15505177
35634,15505191
32453,15505219
82548,15505223
140750,15505249
44853,15505251
127495,15505252
139499,15505277
82208,15505296
130228,15505342
112079,15505349
109069,15505363
109069,15505385
112968,15505387
6084,15505410
50552,15505453
107744,15505457
109069,15505460
93961,15505466
23354,15505482
12579,15505485
43673,15505502
109774,15505504
34329,15505514
22656,15505517
50552,15505522
130228,15505534
22656,15505542
81821,15505569
19410,15505570
86421,15505582
43019,15505600
48387,15505601
127495,15505608
68011,15505634
107625,15505638
34397,15505640
37941,15505647
9453,15505654
20862,15505660
109069,15505695
38206,15505706
65863,15505718
116932,15505734
86421,15505759
92882,15505772
76337,15505773
76337,15505792
83678,15505799
56761,15505805
9034,15505806
56761,15505814
86421,15505817
90741,15505829
56604,15505834
83678,15505836
13302,15505848
118096,15505849
71509,15505861
65886,15505869
118096,15505872
112968,15505890
1583,15505910
86421,15505917
26226,15505946
10897,15505961
1583,15505988
50552,15506009
93647,15506010
2788,15519434
84704,15519442
72489,15519450
122718,15519463
12266,15519499
76302,15519519
132296,15519522
120504,15519523
82460,15519530
60488,15519543
120504,15519552
82460,15519571
77712,15519574
5620,15519578
6111,15519588
65548,15519602
842,15519631
5620,15519638
2029,15519639
60488,15519664
100283,15519665
4454,15519669
9530,15519677
115145,15519686
5620,15519691
5620,15519704
3333,15519714
139010,15519724
4454,15519729
139010,15519733
89766,15519735
3333,15519736
77712,15519748
96100,15519771
3333,15519780
106224,15519790
3333,15519801
82548,15519810
60488,15519818
24109,15519883
60488,15519897
115835,15519918
17034,15519951
89771,15519954
115145,15519985
3340,15520000
127320,15520024
100297,15520032
103455,15520049
112079,15520075
68304,15520080
122718,15520098
95353,15520106
4279,15520107
25646,15520109
5620,15520111
419,15520115
4279,15520120
95353,15520123
14419,15520124
23354,15520134
9660,15520144
53974,15520170
53897,15520205
41071,15520215
842,15520230
95353,15520249
95353,15520266
43796,15520268
56998,15520282
86967,15520302
35070,15520307
104874,15520312
95353,15520329
92546,15520370
135692,15520387
95353,15520422
14193,15520426
95353,15520429
79891,15520436
125421,15520439
95033,15520461
19183,15520465
79891,15520481
91282,15520569
51145,15520572
100283,15520580
25122,15520612
134360,15520625
15168,15520637
8123,15520643
15541,15520666
41071,15520668
15168,15520672
126278,15520683
8817,15520694
15168,15520703
17034,15520708
16582,15520724
15168,15520732
72489,15520739
128384,15520747
72489,15520756
36305,15520765
133840,15520813
58186,15520816
133875,15520832
41071,15520839
6309,15520864
41071,15520867
41071,15520883
17034,15520913
3225,15520925
41071,15520943
3225,15520959
38696,15520962
17034,15520969
38696,15520973
41071,15520977
67392,15520988
56998,15521003
131209,15521011
16582,15521028
67392,15521049
1288,15521067
104891,15521079
36305,15521100
6309,15521104
17034,15521113
6309,15521116
113632,15521121
142434,15521128
104223,15521181
131209,15521183
33708,15521188
71141,15521208
121689,15521213
118091,15521222
48503,15521246
17034,15521275
41071,15521276
74757,15521280
140858,15521284
63225,15521304
105741,15521305
87399,15533881
3333,15533891
29068,15533895
106224,15533896
24109,15533901
2890,15533910
45091,15533915
106224,15533919
102937,15533933
61974,15533957
102937,15533966
102937,15533976
91612,15533977
4568,15533984
35031,15533990
125212,15533993
22820,15534006
88001,15534009
106224,15534018
97160,15534037
131615,15534045
91612,15534053
131615,15534057
60761,15534091
136196,15534111
15168,15534158
136196,15534173
83982,15534198
111438,15534262
26428,15534267
13508,15534269
21640,15534280
38696,15534287
41071,15534315
23669,15534316
44309,15534323
5620,15523283
142153,15523293
22820,15523302
131875,15523319
131875,15523324
4279,15523337
113632,15523344
28543,15523346
110933,15523350
30014,15523356
28045,15523367
60761,15523373
28768,15523381
142153,15523387
128422,15523390
127893,15523397
1228,15523407
41596,15523472
129899,15523485
95396,15523487
115145,15523498
104349,15523499
43796,15523516
23354,15523545
91130,15523552
1228,15523563
4279,15523566
109919,15523569
92153,15523586
107660,15523587
4279,15523616
23354,15523623
100297,15523631
60761,15523637
16417,15523666
4279,15523757
112968,15523763
95396,15523768
1228,15523769
92692,15523776
4279,15523800
112968,15523831
2486,15523841
24109,15523855
23354,15523862
82294,15523863
133840,15523886
140858,15523902
82294,15523908
2486,15523909
104790,15523927
124257,15523953
44041,15523957
82294,15523993
115145,15523997
88231,15524001
76559,15524007
140750,15524023
104790,15524027
123213,15524036
108915,15524050
132728,15524062
104891,15524069
82548,15524070
50552,15524073
124257,15524085
61974,15524088
108493,15524089
4279,15524104
61974,15524111
2486,15524116
65990,15524119
48387,15524121
39371,15524127
124257,15524154
2486,15524172
82548,15524177
12711,15524186
53970,15524197
62072,15524200
2486,15524202
2486,15524213
104891,15524226
118068,15524228
80274,15524231
104223,15524240
118068,15524241
13924,15524261
118068,15524272
21734,15524292
95396,15524294
26353,15524320
104349,15524342
121626,15524355
85950,15524359
85950,15524393
36305,15524396
79225,15524408
65548,15524415
4279,15524427
61974,15524433
129899,15524437
36305,15524441
571,15524451
893,15524486
14419,15524492
61974,15524498
36305,15524528
61974,15524551
36305,15524558
24875,15524581
48503,15524595
3501,15524601
61974,15524609
8047,15524611
126769,15524621
34502,15524628
44852,15524633
118068,15524637
128421,15524640
13281,15524657
82294,15524660
118068,15524664
65990,15524693
112968,15524711
582,15524725
128421,15524731
128421,15524753
105019,15524754
128421,15524774
104349,15524784
36305,15524793
22927,15524801
1583,15537566
97160,15537570
9750,15537574
119114,15537597
1583,15537602
65863,15537614
14065,15537620
35070,15537646
49107,15537647
65990,15537653
60223,15537676
1583,15537679
14065,15537690
10397,15537705
122718,15537719
111625,15537723
4279,15537738
1583,15537747
111625,15537749
102375,15537750
1583,15537754
893,15537759
33252,15537763
10397,15537771
84955,15537773
14065,15537776
128141,15537787
23354,15537788
893,15537790
1583,15537796
112079,15537800
49107,15537801
111625,15537802
41116,15537807
23354,15537812
28451,15537813
41116,15537814
21640,15537820
23354,15537822
15168,15537831
112079,15537834
131930,15537843
1583,15537846
35070,15537860
84955,15537861
23897,15537870
77017,15537877
1583,15537878
23354,15537879
1583,15537884
117421,15537893
3312,15537899
140719,15537900
127203,15537905
893,15537913
74118,15537927
68287,15537931
1583,15537934
97160,15537935
1968,15537939
28045,15537941
28045,15537961
20938,15537966
66849,15537972
112079,15537987
21640,15537988
1583,15537992
35070,15537994
84955,15537995
4279,15537998
115145,15538003
1583,15538020
35070,15538034
1583,15538035
57883,15538047
31516,15538054
4279,15538063
102937,15538072
1494,15538077
15168,15538084
95195,15538091
35070,15538095
95195,15538107
17034,15538109
1494,15538112
39371,15538126
582,15538131
4279,15538134
16909,15538136
65548,15538148
21126,15538151
7806,15538182
65548,15538186
134730,15538189
140719,15538199
41071,15538253
119114,15538257
6144,15538264
55640,15538287
119114,15538289
3778,15538324
61974,15538325
92506,15538330
97160,15538338
7552,15538360
110772,15538387
61974,15538424
38065,15538435
124704,15538464
73070,15538467
133408,15538476
124704,15538487
110707,15538499
110772,15538502
19068,15538503
19068,15538525
61974,15538535
40521,15538540
21640,15538542
97160,15538563
893,15538613
54364,15538629
15416,15538634
19068,15538642
17017,15538664
138228,15538696
19068,15538711
54937,15538723
61974,15538743
36565,15538750
82548,15538763
138228,15538771
